id_executor,id_meta,sequencial_meta,desc_meta,un_medida_meta,qt_uniade_meta,vl_custeio_emenda_especial_meta,vl_investimento_emenda_especial_meta,vl_custeio_recursos_proprios_meta,vl_investimento_recursos_proprios_meta,vl_custeio_rendimento_meta,vl_investimento_rendimento_meta,vl_custeio_doacao_meta,vl_investimento_doacao_meta,qt_meses_meta
41649,88997,1,"Pavimentação em Paralelepípedo de Estradas Vicinais nos S´ítios Capoeira e Barra dos Targinos, Localizados na Zona Rural do Município de Tacima - PB",M,300,0,300000,0,0,0,0,0,0,36
41649,88998,2,"Construção de Mata Burros nos Sítios Barra dos Targinos, Boa Esperança e Lajedo, Localizados na Zona Rural do Município de Tacima - PB.",UN,10,0,96000,0,0,0,0,0,0,36
47132,100789,1,"Realizar serviço de assessoria técnica especializada para apoiar e qualificar o atendimento intersetorial voltado para prevenir, identificar, acolher e combater situações de violência contra crianças e adolescentes",UN,1,198000,0,0,0,0,0,0,0,36
46619,98429,1,MELHORIA DA INFRAESTRUTURA DA SAÚDE MUNICIPAL.,UN,1,0,396000,0,0,0,0,0,0,36
38150,83860,1,Pavimentação de estradas vicinais,KM,50,0,17907112.08,0,0,0,0,0,0,24
46959,99122,1,Feira da Produção Agropecua´´ria  Cumaruense,UN,2,990000,0,0,0,0,0,0,0,36
46471,98125,1,"pavimentação e o recapeamento de ruas no perímetro urbano, promovendo maior conforto, redução de acidentes, valorização dos imóveis e diminuição dos custos de manutenção.",M2,9982,0,1980000,0,77300,0,0,0,0,3
44351,93717,1,"REQUALIFICAÇÃO E CONSTRUÇÃO  DE MIRANTE MONTE, QUE NAS SEMANAS SANTA DIVERSAS PESSOAS FAZ SUA SUBIDA COMO OUM ATO RELIGIOSO,  AS PESSOAS DAS CIDADES VIZINHAS DESLOCA TAMBÉM PARA ESSE ATO RELIGIOSO TENDO UMA MOVIMENTAÇÃO NA CIDADE NESSE PERIODO",M2,350,0,495000,0,0,0,0,0,0,24
38103,83800,1,Implantação de sistema de videomonitoramento urbano.,UN,1,0,495000,0,0,0,0,0,0,36
46018,103409,2,"Manutenção e recuperação de estrada vicinal Trecho 1, localidade de Serra de Baixo, zona rural, municipio de Entre-Ijuis.",KM,2375,52250,0,0,0,0,0,0,0,24
46018,97099,1,"Manutenção e recuperação de estrada vicinal localidade de São João Velho, zona rural do municipio de Entre-Ijuis.",KM,8680,190960,0,0,3000,0,0,0,0,24
46018,103686,3,"Manutenção e recuperação de estrada vicinal Trecho 2, localidade de Serra de Baixo, zona rural, municipio de Entre-Ijuis.",KM,2445,53790,0,0,0,0,0,0,0,24
46786,98729,1,"Urbanização de Calçadas no centro de Braganey, Trecho entre a Avenida Bossolan e Avenida Arthur Pereira.",UN,1,0,396000,0,0,0,0,0,0,12
37107,82513,1,"Aquisição de material permanente(GND 4 - Investimento) constante do Anexo II da Portaria SNAS/MDS nº 47/2025, sendo veículo de passeio em benefício do Município de Pratinha(Dpto Municipal de Assistência Social), para fortalecimento da gestão do SUAS.",UN,2,0,198000,0,0,0,0,0,0,36
45904,96897,1,manutenção das instalações dos prédios públicos do Município,UN,1,1287000,0,0,0,0,0,0,0,36
37273,82747,1,"PAVIMENTAÇÃO ASFÁLTICA EM TRECHO DA RUA ADÃO TOBIAS, LOCALIZADA NO PERÍMETRO URBANO DO MUNICÍPIO DE PONTE SERRADA/SC",M,250,0,396000,0,0,0,0,0,0,24
41720,89141,1,PAVIMENTAÇÃO DE ESTRADA VICINAL NO MUNICIPIO DE FEIRA NOVA -SERGIPE,M2,7127,0,963860.04,0,0,0,0,0,0,36
42762,91043,1,"Construção de um pórtico com colunas laterais e cobertura com detalhes arquitetônicos que remetam ao distrito de Morro do Ferro, área urbana e dentro do perímetro urbano do município,  a ser construído na Av. Waldemar Fernal, próximo ao trevo com a BR 494",M2,160,0,574200,0,0,0,0,0,0,36
37013,82371,1,Pavimentação em vias vicinais,M2,2602,0,396000,0,0,0,0,0,0,12
37074,82464,1,Aquisição de 01 (um) caminhão 4x2 com caçamba basculante de 6 m³ para reforçar a frota municipal na execução de serviços de infraestrutura urbana e rural.,UN,1,0,495000,0,51000,0,0,0,0,36
44575,94096,1,Pavimentação de Trecho Rural da Rua Hermínio Baggio,M2,1500,0,495000,0,0,0,0,0,0,36
38771,84635,1,Aquisição de 07 motocicletas ´para fortalecer o trabalho da Guarda Civil Municipal,UN,7,0,297000,0,0,0,0,0,0,36
44561,94073,1,"- Implantação de espaço esportivo no Município de [Nome do Município]/Ap,",M2/MÊS,500,0,400000,0,0,0,0,0,0,12
44561,94074,2,Conclusão da obra da quadra poliesportiva localizada no Município de Calçoene/Ap,M2/MÊS,1300,0,300000,0,0,0,0,0,0,12
44561,94075,3,Execução de serviços de urbanização da praça pública situada no Município de Calçoene/AP,M2/MÊS,2000,0,1428500,0,0,0,0,0,0,12
41522,88792,1,Construção de praça com paisagismo e passeios circunvizinho de parque com centro de cultura e eventos no loteamento de macapazinho no município de Macaparana.,M2,10060,0,396000,0,0,0,0,0,0,36
37027,82394,1,Iluminação do Estádio Municipal - Estádio Municipal Max Wirth - Avenida Vinicius de Moraes S/N,UN,1,0,594000,0,0,0,0,0,0,36
37496,83017,1,"Construir Centro de Convivência Social na na Avenida Dona Sophia Rasgulaeff, nº 2455, Jardim Oásis, Maringá/PR.",M2,266,0,990000,0,81182,0,0,0,0,36
41738,104502,3,"Aquisição de Insumos, sementes e/ou animais de recria",OUTR,1,62000,0,0,0,0,0,0,0,36
41738,89181,1,Contratação de serviços de locação de estruturas,DIA,2,225000,0,0,0,0,0,0,0,36
41738,89180,1,Contratação de serviços artísticos (shows musicais),DIA,2,70000,0,0,0,0,0,0,0,36
41738,104501,2,"Palestras, mini cursos e/ou oficinas",OUTR,2,10000,0,0,0,0,0,0,0,36
44584,94110,1,"PAVIMENTAÇÃO COM BLOQUETES DE CALÇADAS, MEIOS-FIOS E SINALIZAÇÃO PARA MELHORIA E CONSERVAÇÃO DE LOGRADOUROS PÚBLICOS",M2,6600,0,990000,0,0,0,0,0,0,36
38839,84726,1,Recuperação de estradas vicinais na Zona Rural do Município de Umari,KM,9,0,495000,0,0,0,0,0,0,36
46611,98415,1,AQUISIÇÃO DE MATERIAL PERMANENTE PARA MANUTENÇÃO E DESENVOLVIMENTO DOS SERVIÇOS DO HOSPITAL MUNICIPAL DE ANGELIM PE,UN,1,198000,0,0,0,0,0,0,0,36
42631,90831,1,Construção de UBS,UN,1,0,3581032.95,0,0,0,0,0,0,24
38047,83731,1,CONSTRUÇÃO DE 01 (um)  ESPAÇO DE ESPORTE E LAZER NO MUNICIPIO DE AMARANTE DO MARANHAO,UN,1,0,594000,0,0,0,0,0,0,6
40658,87365,1,Construção de praça comunitária de esportes e lazer.,M2,2630,0,396000,0,0,0,0,0,0,36
39867,86178,1,"Aquisição e instalação de aproximadamente 50 aparelhos de climatização (ar-condicionado) na Escola Municipal Octaviano José Corrêa, localizada na Rua Prof. Stélio Machado – Centro, Flórida Paulista/SP. A demanda elétrica total é de 116,5 kVA",UN,1,0,247500,0,0,0,0,0,0,36
44727,94355,2,Aquisição de Iluminação Pública Ornamental no Perímetro Urbano de Tapejara/PR,UN,64,0,108000,0,800,0,0,0,0,36
44727,94354,1,Aquisição de Bebedouros no Perímetro Urbano de Tapejara/PR,UN,3,0,90000,0,0,0,0,0,0,36
37024,82389,1,Aquisição de casas de farinha,UN,40,0,396008.91,0,0,0,0,0,0,12
46645,98491,1,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA A ESCOLA JOAQUIM ANDRELINO (SÍTIO CERQUINHA) - ANGELIM PE.,UN,2,9027.9,0,0,0,0,0,0,0,36
46645,106514,2,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA A ESCOLA ANTÔNIO BEZERRA DA SILVA (SÍTIO PERI-PERI - ANGELIM PE.,UN,3,13028.92,0,0,0,0,0,0,0,36
46645,106530,3,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA A ESCOLA ANTÔNIO SERAFIM (SÍTIO PALHA),UN,3,11580.82,0,0,0,0,0,0,0,36
46645,106531,4,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA A ESCOLA DR. JOSÉ MARIANO (SÍTIO ÁGUA BRANCA),UN,2,9027.9,0,0,0,0,0,0,0,36
46645,106532,5,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA A ESCOLA DR. JOÃO BEZERRA (SÍTIO PAPA MEL),UN,3,15714,0,0,0,0,0,0,0,36
46645,106533,6,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA A ESCOLA MAJOR JOAQUIM VITALINO (SÍTIO POÇO DO BOI),UN,3,12817.8,0,0,0,0,0,0,0,36
46645,106534,7,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA A ESCOLA MANOEL CAVALCANTI (SÍTIO JENIPAPO),UN,2,10476,0,0,0,0,0,0,0,36
46645,106535,8,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA A ESCOLA OLÍVIA DE FREITAS (SÍTIO SERRA DO ZUZA),UN,3,11369.7,0,0,0,0,0,0,0,36
46645,106536,9,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA A CRECHE (ANGELIM),UN,7,26616.78,0,0,0,0,0,0,0,36
46645,106537,10,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA A ESCOLA MIGUEL CALADO (ANGELIM),UN,14,73332,0,0,0,0,0,0,0,36
46645,106541,11,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA O BLOCO PROF. ZULEIDE,UN,5,20952,0,0,0,0,0,0,0,36
46645,106542,12,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA O BLOCO SECRETARIA,UN,4,9119.92,0,0,0,0,0,0,0,36
46645,106543,13,AQUISIÇÃO DE APARELHO DE AR CONDICIONADO PARA O BLOCO PROF. JURACI CALADO,UN,7,36666,0,0,0,0,0,0,0,36
43137,91672,1,Cadastro Territorial Multifinalitário - aquisição de software de georreferenciamento com licença de uso para a Implantação de Sistema de Informação Geográfica e integração ao Cadastro Imobiliário Municipal.,OUTRAS,1,594000,0,0,0,0,0,0,0,36
38626,84476,1,CONSTRUÇÃO DE ÁREA COBERTA DE LAZER JUNTO AO PARQUE MUNICÍPAL,M2,1000,0,855901.53,0,100000,0,0,0,0,8
41940,89539,1,Construção de Praça no Bairro Cristo Redentor I e II no Município de Mendonça,M2,6808,0,396000,0,0,0,0,0,0,12
41030,87995,1,"Construção de avenida marginal com pista simples, em trecho urbano, totalizando 5000 m2 de Pavimentação, serviços preliminares e terraplanagem",M2,5000,0,1881000,0,0,0,0,0,0,6
38408,84196,1,"Apoio ao Evento denominado ""Marcha da Fam´ília"" no Município de Santa Maria/RS.",UN,1,198000,0,0,0,0,0,0,0,36
37479,82996,1,"Pavimentação de vias públicas na Vila Nossa Senhora do Trabalho, Bairro Salgado Filho, zona urbana do Município de Santa Maria/RS.",M,432,0,1899806.04,0,0,0,0,0,0,36
38856,84748,1,"Pavimentação e Drenagem de 175 metros do Trecho Final da Rua 26 de Julho, Centro José Boiteux.",M,175,0,396000,0,0,0,0,0,0,36
45465,95883,1,"A Emenda será utilizada no pagamento Parcial da Construção de Centro de Referência de Assistência Social no Município de Ilha das flores/SE, situada Rodovia Dom Jose Brandao de Castro SE 200 S/N Bairro  São josé – Ilha das flores/SE coordenadas UTM Z24L 7",UN,1,0,495000,0,0,0,0,0,0,36
45553,96052,1,Pavimentação da Rua Projetada 1  - Zona Urbana no Município de  Jucurutu/RN,M2,3360,0,457027.2,0,0,0,0,0,0,36
45553,103375,2,Pavimentação da Rua Projetada 2 - Zona Urbana no Município de Jucurutu/RN,M2,1590,0,216271.8,0,0,0,0,0,0,36
37063,82451,1,Cobertura da Rua com 1.100m²,UN/M2,1100,0,544000,0,524000,0,0,0,0,18
37063,101290,2,Iluminação Pública com fiação e luminárias,UN,50,0,50000,0,60000,0,0,0,0,18
39054,85017,1,AQUISIÇÃO DE EQUIPAMENTO DE MONITORAMENTO E ALERTA  DE RISCO DE DESASTRE PARA DEFESA CIVIL MUNICIPAL,UN,1,0,198000,0,2626.61,0,0,0,0,12
39127,85109,1,Aquisição de bancos para o ginásio de esportes,UN,1,0,198000,0,0,0,0,0,0,24
37090,82481,1,Banheiros Químicos,UN,40,6500,0,0,0,0,0,0,0,12
37090,82482,2,Boaiada,UN,5,50000,0,0,0,0,0,0,0,12
37090,82486,6,Locutor do Evento,UN,3,30000,0,0,0,0,0,0,0,12
37090,82488,8,Portereiro do Evento,UN,2,3000,0,0,0,0,0,0,0,12
37090,82489,9,Salva Vidas,UN,3,4000,0,0,0,0,0,0,0,12
37090,82490,10,Segurança para o Evento,UN,30,24000,0,0,0,0,0,0,0,12
37090,82483,3,Tropa Cavalo,UN,4,40000,0,0,0,0,0,0,0,12
37090,82484,4,Comentarista do Evento,UN,1,3000,0,0,0,0,0,0,0,12
37090,82485,5,Juiz do Evento,UN,3,5000,0,0,0,0,0,0,0,12
37090,82487,7,PALCO,UN,1,20000,0,0,0,0,0,0,0,12
37090,82491,11,Seguro,UN,1,4000,0,0,0,0,0,0,0,12
37090,82492,12,Som para o Evento,UN,1,45000,0,0,0,0,0,0,0,12
37090,82493,13,Telão/Luz/Iluminação,UN,1,20000,0,0,0,0,0,0,0,12
37090,82494,14,Tendas Arquibancada,UN,8,24000,0,0,0,0,0,0,0,12
37090,82495,15,Tendas Recinto,UN,5,15000,0,0,0,0,0,0,0,12
37090,82496,16,Médico Veterinário,UN,1,3500,0,0,0,0,0,0,0,12
42176,89943,1,MATERIAL DE CONSULMO - ASSISTÊNCIA SOCIAL,UN,1,48000,0,0,0,0,0,0,0,12
42176,104394,22,MESA,UN,4,2000,0,0,0,0,0,0,0,12
42176,107810,8,MATERIAL ELÉTRICO E ELETRÔNICO,UN,1,7000,0,0,0,0,0,0,0,12
42176,107804,2,MATERIAL EDUCATIVO E ESPORTIVO,UN,1,20000,0,0,0,0,0,0,0,12
42176,104373,1,BRINQUEDOTECA COM ACESSIBILIDADE,UN,1,15000,0,0,0,0,0,0,0,12
42176,107803,1,COMBUSTÍVEIS AUTOMOTIVOS E LUBRIFICANTES,UN,1,40000,0,0,0,0,0,0,0,12
42176,103122,2,"CUSTOS COM FUNCIONAMENTO BASICO DO FUNDO (ALUGUEL, ÁGUA, LUZ E INTERNET)",UN,1,50000,0,0,0,0,0,0,0,12
42176,104374,2,MESA DE JOGOS,UN,2,10000,0,0,0,0,0,0,0,12
42176,103123,3,"PAGAMENTO DE PRESTADORES DE SERVIÇOS PESSOA FÍSICA E/OU JURÍDICA  (ASSISTENTES SOCIAIS, PSICÓLOGOS, EDUCADORES SOCIAIS)",UN,1,100000,0,0,0,0,0,0,0,12
42176,107805,3,GÁS,UN,1,5000,0,0,0,0,0,0,0,12
42176,104375,3,TRAVE,UN,2,3000,0,0,0,0,0,0,0,12
42176,104376,4,COLEÇÃO DE LIVROS,UN,1,20000,0,0,0,0,0,0,0,12
42176,107806,4,GÊNEROS DE ALIMENTAÇÃO,UN,1,50000,0,0,0,0,0,0,0,12
42176,104377,5,APARELHO DE SOM,UN,2,5000,0,0,0,0,0,0,0,12
42176,107807,5,MATERIAL DE EXPEDIENTE,UN,1,5000,0,0,0,0,0,0,0,12
42176,107808,6,MATERIAL DE COPA E COZINHA,UN,1,9000,0,0,0,0,0,0,0,12
42176,104378,6,BATEDEIRA,UN,2,1000,0,0,0,0,0,0,0,12
42176,104379,7,BEBEDOURO,UN,1,3000,0,0,0,0,0,0,0,12
42176,107809,7,"MATERIAL DE LIMPEZA, PRODUÇÃO E HIGIENIZAÇÃO",UN,1,10000,0,0,0,0,0,0,0,12
42176,104380,8,LIQUIDIFICADOR,UN,2,1300,0,0,0,0,0,0,0,12
42176,107811,9,MATERIAL PARA FESTIVIDADES E HOMENAGENS,UN,1,15000,0,0,0,0,0,0,0,12
42176,104381,9,APARELHO DE AR CONDICIONADO,UN,4,15500,0,0,0,0,0,0,0,12
42176,107812,10,"PAGAMENTO DE SERVIÇOS DIVERSOS (ÁGUA, LUZ, TELEFONE ENTRE OUTROS)",UN,1,6000,0,0,0,0,0,0,0,12
42176,104382,10,CADEIRAS,UN,100,12000,0,0,0,0,0,0,0,12
42176,104383,11,CADEIRA TIPO LONGARINA,UN,2,3000,0,0,0,0,0,0,0,12
42176,107813,11,"REPAROS, CONSERTOS, PINTURAS E ADAPTAÇÕES PARA ACESSIBILIDADE (SEM QUE OCORRA A AMPLIAÇÃO)",UN,1,12000,0,0,0,0,0,0,0,12
42176,107814,12,PRESTAÇÃO DE SERVIÇOS TÉCNICOS PROFISSIONAIS,UN,1,10000,0,0,0,0,0,0,0,12
42176,104384,12,COMPUTADOR,UN,3,15000,0,0,0,0,0,0,0,12
42176,104385,13,TELEVISÃO,UN,2,7000,0,0,0,0,0,0,0,12
42176,107815,13,MANUTENÇÃO E CONSERVAÇÃO DE EQUIPAMENTOS,UN,1,9000,0,0,0,0,0,0,0,12
42176,104386,14,VENTILADOR,UN,6,1200,0,0,0,0,0,0,0,12
42176,104387,15,TABLET,UN,4,12000,0,0,0,0,0,0,0,12
42176,104388,16,IMPRESSORA,UN,4,6000,0,0,0,0,0,0,0,12
42176,104389,17,TENDA,UN,2,30000,0,0,0,0,0,0,0,12
42176,104390,18,FOGÃO,UN,2,10000,0,0,0,0,0,0,0,12
42176,104391,19,FREEZER,UN,2,9000,0,0,0,0,0,0,0,12
42176,104392,20,PROJETOR MULTIMIDIA,UN,1,5000,0,0,0,0,0,0,0,12
42176,104393,21,ARMARIO/GUARDA ROUPA,UN,2,3000,0,0,0,0,0,0,0,12
42176,104395,23,ARQUIVO,UN,4,4000,0,0,0,0,0,0,0,12
42176,104396,24,POSTE DE VOLEI,UN,2,2000,0,0,0,0,0,0,0,12
42176,104397,25,FILMADORA,UN,1,3000,0,0,0,0,0,0,0,12
42912,91276,1,"Aquisição de kits escolares - Educação Infantil (4-5 anos) - mochila pequena, caderno brochura, lápis preto nº 2, borracha, giz de cera, massinha, cola atóxica, tesoura sem ponta, estojo.",UN,500,148500,0,0,0,0,0,0,0,12
42912,104576,2,"Aquisição de kits escolares - Ensino Fundamental – Anos Iniciais (6-10 anos) - mochila média, cadernos brochura e espiral, lápis nº 2, borracha, apontador, caixa de lápis de cor 12 cores, régua, estojo, tesoura sem ponta, cola branca.",UN,800,237600,0,0,0,0,0,0,0,12
42912,104577,3,"Aquisição de kits escolares - Ensino Fundamental – Anos Finais (11-14 anos) - mochila reforçada, cadernos espirais, canetas (azul, preta e vermelha), lápis, borracha, apontador, régua, estojo, tesoura, cola branca.",UN,700,207900,0,0,0,0,0,0,0,12
41627,88937,1,Custeio de Incremento à Atenção Primária em Saúde.,UN,1,1683000,0,0,0,0,0,0,0,24
41653,89002,1,Oferecer Curso Profissionalizante Voltado ao Desenvolvimento Individual Técnico para Jovens,UN,1,297000,0,0,0,0,0,0,0,36
46949,99095,1,"Capacitação digital para pessoas idosas do grupo da melhor idade, que será realizada pela prefeitura municipal de Cumaru/PE. - aquisição de material /kits",UN,3,198000,0,0,0,0,0,0,0,36
44363,93730,1,Fomento ao Setor Agrícola - Aquisição de Veículo Utilitário Tipo Pick-up,UN,1,0,287100,0,0,0,0,0,0,36
46971,99150,1,Aquisição de Caminhão para a Psicultura do Município de Orleans,UN,1,0,396000,0,0,0,0,0,0,36
37126,82532,1,Pavimentação Asfáltica de Trecho da Av. Beira-Mar,M,250,0,396000,0,0,0,0,0,0,12
38151,83861,1,PAVIMENTAÇÃO ASFALTICA VIA PARQUE PERIMETRO URBANO,M2,3100,0,396000,0,0,0,0,0,0,12
46601,104477,1,"Fortalecimento dos Serviços ofertados pelo CRAS no que tange a manutenção do apoio técnico pedagógico, manutenção de equipamentos, locação de veículos e despesas correntes",UN,1,297000,0,0,0,0,0,0,0,36
46601,98398,1,"SCFV é fortalecer as relações e convivência familiar e comunitária, além de prevenir situações de risco social e promover o desenvolvimento e protagonismo dos usuários, por meio de atividades em grupo que estimulem a integração, o acesso a direitos e o fo",UN,6,297000,0,0,0,0,0,0,0,12
46601,104478,2,"Ampliar as ações do SCFV junto aos grupos assistidos com promoção de oficinas lúdicas, musicais, esportivas, aquisição de material lúdico, gráfico e pedagógico, despesas com alimentação, transportes e deslocamentos dos grupos.",UN,1,297000,0,0,0,0,0,0,0,36
46601,104479,3,"Apoiar entidades privadas cadastradas no CNEAS mediante apoio financeiro por termo de colaboração para execução de projetos ações e/ou atividades de interesse público, conforme Plano Anual da Assistência Social na forma definida pela Lei nº 9.790/99",UN,1,234000,0,0,0,0,0,0,0,36
46601,102520,1,"SCFV é fortalecer as relações e convivência familiar e comunitária, além de prevenir situações de risco social e promover o desenvolvimento e protagonismo dos usuários, por meio de atividades em grupo que estimulem a integração, o acesso a direitos e o fo",UN,6,297000,0,0,0,0,0,0,0,12
41725,89146,1,Pavimentação de Vias,M2,15956,0,1485000,0,0,0,0,0,0,36
41648,88996,1,Execução de Obras em estradas vicinais.,M2,6300,0,693000,0,0,0,0,0,0,24
43335,91938,1,"Tela para Trampolim ""Ultimate"" Premium, 426x213cm, tiras de nylon de 4x4mm, barras de ancoragem costuradas com tira de PVC azul",UN,2,0,109279,0,0,0,0,0,0,36
43335,91939,2,"Set de molas para competição, 110x 258x29mm e 8x 258x39mm",UN,1,0,15897,0,0,0,0,0,0,36
43335,91940,3,MINI TRAMP OFICIAL 116x116cm,UN,4,0,16864,0,0,0,0,0,0,36
43335,91941,4,Colchão Gordo Padrão med: 300x190x030cm,UN,4,0,21960,0,0,0,0,0,0,36
43335,91942,5,COLCHÃO SARNEIGE EM ESPUMA 190x125x006cm,UN,40,0,34000,0,0,0,0,0,0,36
42575,90670,1,"Realizar a contratação de duas Bandas, com apresentação artística durante o evento comemorativo do Município de Amapá/AP, mediante pagamento de cachê artístico.",UN,1,132000,0,0,0,0,0,0,0,12
42575,100589,2,"Realizar a contratação da Aparelhagem, para apresentação artística no evento comemorativo do Município de Amapá/AP, mediante pagamento de cachê artístico.",UN,1,66000,0,0,0,0,0,0,0,12
41746,89199,1,Aquisição de 02 (dois) veículos automotores destinado ao suporte das ações de assistência comunitária desenvolvidas pela Secretaria Municipal de Assistência Social,UN,2,0,247500,0,0,0,0,0,0,36
43130,91642,1,"Aquisição de Trator agrícola 4x4, sem cabine 4 cilindro, potência mínima 100 CV.",UN,1,0,288000,0,0,0,0,0,0,36
43130,103555,2,Aquisição de Carreta agrícola para silagem com eixo duplo com pistão de tombamento capacidade mínima de 7 tonelada.,UN,3,0,108000,0,0,0,0,0,0,36
37031,82404,1,Construção de Arquibancadas com Vestiários e Sanitários,M2,540,0,495000,0,0,0,0,0,0,36
40040,86409,1,"Retroescavadeira, nova, ano e modelo não inferior a 2025, tração 4 x 4, motor turbo diesel de potência mínima de 85 HP, peso operacional mínimo de 7.000 kg, caçamba da carregadeira com capacidade mínima de 0,95 m3 e caçamba de retro de no mínimo 0,24m3",UN,1,0,247500,0,0,0,0,0,0,36
39793,86068,1,"Revitalização em da Avenida Antero de Lucena Ruas, com área de lazer para pista de caminhada e  bicicleta",M2,4420,0,990000,0,0,0,0,0,0,36
39601,85806,1,Construção Praça Pùblica,UN,1,0,1237500,0,0,0,0,0,0,36
38864,84756,1,"Adquirir kits de material escolar de apoio para 495 docentes, com o objetivo de desenvolver o Projeto Despertando o Potencial da Aprendizagem, visando à capacitação dos profissionais para atuarem com excelência no contexto da Educação  Inclusiva.",UN,495,990000,0,0,0,0,0,0,0,36
43611,92416,1,"Estruturar e implementar um laboratório especializado no combate aos crimes cibernéticos, dotando o Ministério Público do Estado do Acre com recursos tecnológicos e humanos para a efetiva investigação.",UN,1,198000,0,0,0,0,0,0,0,36
41740,89183,1,Aquisição de Veículo para Saúde,UN,1,0,297000,0,0,0,0,0,0,36
46916,99035,1,Serviço de revisão do Plano Diretor do município de Cumaru/PE,UN,1,198000,0,0,0,0,0,0,0,36
44414,93819,2,Aquisição de Combustível para  execução da recuperação das estrada vicinais,L,1,136000,0,0,0,0,0,0,0,36
44414,93820,3,Contratação de empresa para manutenção das máquinas utilizadas na recuperação das estradas vicinais,UN,1,130000,0,0,0,0,0,0,0,36
44414,93818,1,Locação de máquinas para recuperação das estradas vicinais do município visando melhorar o escoamento produtivo local,UN,1,130000,0,0,0,0,0,0,0,36
46936,99068,1,Revitalização de Prédio público para montar o Mercado Público Municipal,M2,500,0,396000,0,0,0,0,0,0,36
44685,94296,1,Construção do Abrigos dos Animais em São Gabriel do Oeste - MS,UN,1,0,1683000,0,0,0,0,0,0,36
37430,82931,1,Pavimentação em Bloquete Sextavado de 2.500m² da Rua São Francisco localizada no perímetro urbano na Sede do Município de Santa Maria do Salto/MG,UN/M2,2500,0,396000,0,0,0,0,0,0,36
39934,86265,1,PAVIMENTAÇÃO DE 3.400 METROS QUADRADOS DE VIAS EM ESTRADAS VICINAIS,M2,3400,0,495000,0,0,0,0,0,0,36
38994,84942,1,"Concreto betuminoso usinado a quente com cap 50/70, binder, incluso usinagem e aplicação, exclusive transporte.",T,1004,546557.58,0,0,0,0,0,0,0,6
38994,84943,2,"Execução de pintura de ligação com emulsão asfáltica rr-2c, para obras de construção de pavimentos. Af_09/2024.",M2,44757,47442.42,0,0,0,0,0,0,0,6
41752,89205,1,Capeamento Asfáltico Rua José Ramos,M2,4300,0,495000,0,0,0,0,0,0,24
46491,98169,1,Aquisição de um Veículo tipo Van Com Acessibilidade. Com capacidade de 15+1 passageiros + motorista. Para atender a demanda da Secretaria Municipal de Assistência Social de Itaporã-TO.,UN,1,0,297000,0,100000,0,0,0,0,36
41541,88816,1,"Custeio das atividades assistenciais e operacionais dos serviços de média e alta complexidade,",UN,1,198000,0,0,0,0,0,0,0,24
44582,94108,1,Pavimentação Asfáltica de Vias Urbanas no Município de Porto Acre.,M2,2970,0,1039500,0,0,0,0,0,0,36
41632,88943,1,"Const. reforma, ampl. e manut. do sistema de energia pública, energia renovável.",UN,1,0,594000,0,0,0,0,0,0,24
43622,92440,1,"Estruturar e implementar um laboratório especializado no combate aos crimes cibernéticos, dotando o Ministério Público do Estado do Acre com recursos tecnológicos e humanos para a efetiva investigação.",UN,1,0,594000,0,0,0,0,0,0,36
42703,90934,1,Implantação de Sistema de Abastecimento de Água no Município Mâncio Lima – Acre.,UN,4,0,2970000,0,0,0,0,0,0,48
44367,93740,1,"Construção de 1 (Uma ) Unidade Escolar, no município de Varjota-CE.",UN,1,0,1287000,0,0,0,0,0,0,36
36993,82351,1,Calçamento das ruas Wenceslau Braz e Rua Daria Mota,M2,2638,0,396000,0,0,0,0,0,0,6
38843,84733,1,Pavimentação de 5.700 metros quadrados em ruas do município de Catende-PE.,M2,5700,0,1143450,0,0,0,0,0,0,36
39861,86170,1,"Assegurar insumos, materiais e equipamentos para os estabelecimentos de saúde.",UN,1,247500,0,0,0,0,0,0,0,24
42319,90205,1,Pavimentação asfáltica da Rua Maria da Silva Santos no Bairro Corticeira,M,257,0,396000,0,0,0,0,0,0,36
44306,98854,2,"Semeadora/adubadora tracionada p/plantio direto, nova, arrasto, cap. mín. reserv. sementes de 1.700L, cap. Mín. reserv. fertilizantes de 3.000L, mín. de 17 linhas com espaçamento de 45 cm, com acionamento hidráulico independente p/sementes e fertilizantes",UN,1,0,73000,0,13000,0,0,0,0,36
44306,93641,1,"Veículo utilitário, Novo, zero quilometro, ano mín. 2025, cabine dupla, tração dianteira, peso mín. de 1000 kg, mín. 04 cilindros, potência mín 85 cv, pneus mín. 14"", ar condicionado, vidro elétricos, dir elét. ou hidr.",UN,1,0,125000,0,0,0,0,0,0,36
