id_plano_acao,id_executor,cnpj_executor,nome_executor,objeto_executor
77593,45301,34925214000190,MUNICIPIO DE ITAUBAL,"Objeto Geral:
Promover a difusão de bens, produtos e serviços culturais, artísticos e comunitários no Município de Itaubal/AP, por meio da realização de eventos culturais, cívicos e religiosos, fortalecendo a cadeia produtiva da cultura e das artes, incentivando a valorização das tradições locais, fomentando a economia criativa e garantindo o acesso da população a atividades artísticas e culturais.


Objetos Específicos e Metas
1. Realização do Evento “Itaubal Verão”
•	Objeto específico:
Promover atividades culturais, artísticas e de lazer nas comunidades de Carmo do Macacoari, Santa Maria do Curica e na Sede do Município, durante dois finais de semana, no mês de julho de 2026.
Meta 1 
. Descrição: Realizar 3 edições do evento Itaubal Verão (em dois finais de semana no mês de julho de 2026) nas comunidades de Carmo do Macacoari, Santa Maria do Curica e Sede do Município.
•	Finalidade do recurso: Pagamento de atrações artísticas musicais (bandas locais, artistas regionais e apresentações culturais).

2. Realização do Evento “Dia dos Evangélicos”
•	Objeto específico:
Fomentar a expressão cultural e religiosa da comunidade evangélica por meio de evento público na sede do município, com apresentações musicais e culturais.
. Meta 2. 
. Descrição: Realizar 1 edição do Dia dos Evangélicos na Sede do Município de Itaubal em novembro/2025.
•	Finalidade do recurso: Pagamento de atrações artísticas musicais (cantores e grupos gospel locais e regionais).
3. Realização do Evento Cívico “Réveillon de Itaubal”
•	Objeto específico:
Celebrar a virada do ano com evento cívico-cultural, promovendo confraternização comunitária, apresentações artísticas e culturais.
•	Meta 3:
. Descrição: Realizar o evento cívico-cultural de Réveillon no dia 31 de dezembro de 2025, na Sede do Município.
•	Finalidade do recurso: Pagamento de estrutura de palco com sistema de som e iluminação profissional.
4. Realização do Evento “Aniversário do Município de Itaubal”
•	Objeto específico:
Comemorar o aniversário de emancipação política do município, por meio de ampla programação cultural, artística e comunitária.
•	Meta 4:
. Descrição: Realizar o evento de comemoração do aniversário de Itaubal no dia 1º de maio de 2026.
•	Finalidade do recurso: Pagamento de atrações artísticas musicais (artistas locais, regionais e convidados especiais).

5. Realização da Festividade Cultural em Homenagem a São Sebastião
•	Objeto específico:
Valorizar a tradição religiosa e cultural da comunidade de Carmo do Macacoari, por meio de festividade popular com programações artísticas, musicais e culturais.
. •	Meta 4:
Descrição: Realizar festividade cultural em homenagem a São Sebastião, na Comunidade Carmo do Macacoari, no período de 20 a 31 de janeiro de 2026.
•	Finalidade do recurso: Pagamento de estrutura de palco com sistema de som e iluminação, tendas e atrações artísticas musicais.



"
77601,45674,01613208000149,MUNICIPIO DE NAQUE,"Contratação de empresa especializada para a locação de motoniveladora, rolo compressor, pá carregadeira, com operador e combustível inclusos, e insumos para melhorias das estradas vicinais para garantir a segurança e a transitabilidade, facilitando o escoamento da produção agrícola e o acesso da população rural a serviços essenciais."
77577,46844,10273548000169,MUNICIPIO DE CORTES,"Em Cortês, município da Zona da Mata Pernambucana, a Ação 608 – Promoção da Produção Agropecuária, inserida no Programa 20 – Agricultura, destina seus recursos à locação de maquinário agrícola e ao custeio com combustíveis, integrando-se à Estratégia das Rotas de Integração Nacional. Essa iniciativa tem como propósito valorizar e dinamizar cadeias produtivas locais com apoio técnico e operacional a pequenos produtores familiares. As Rotas de Integração Nacional, implementadas pelo Ministério da Integração e Desenvolvimento Regional, atuam como redes territoriais associadas a cadeias produtivas estratégicas."
77634,44243,44723740000121,MUNICIPIO DE ELIAS FAUSTO,-  Aquisição De Caminhão Baculante/Caçamba
77621,38983,01615008000125,MUNICIPIO DE FREI LAGONEGRO,"O recurso será utilizado para ações voltadas à segurança alimentar e ao fortalecimento das políticas públicas no município de Frei Lagonegro/MG. As atividades incluem a aquisição de alimentos da agricultura familiar para o banco de alimentos e o Programa de Aquisição de Alimentos (PAA), além da realização de eventos, capacitações e treinamentos voltados aos servidores e beneficiários das ações, com foco na qualificação da rede de assistência e promoção social."
77608,45687,01613169000180,MUNICIPIO DE NOVA BELEM,"PAVIMENTAÇÃO TIPO PISO INTERTRAVADO SEXTAVADO EM ESTRADAS VICINAIS NA ZONA RURAL DO MUNICIPIO DE NOVA BELEM/MG. DE MODO A MELHORAR O ESCOAMENTO DE SAFRA DO PEQUENO, MÉDIO E GRANDE PRODUTOR."
77620,40004,01113937000136,MUNICIPIO DE ANGELANDIA,"ORGAO:11 SEC.MUN.OBRAS E SERVIÇOS PUBLICOS
UNIDADE ORÇAMENTÁRIA ... ... .:02 SERVIÇOS DE OBRAS E URBANISMO
SUBUNIDADE ORÇAMENTÁRIA .:01 SERVIÇOS DE OBRAS E URBANISMO
15.451.0022.3079 PAVIMENTAÇÃO DE VIAS MUNICIPAIS
"
77616,40743,18303255000199,MUNICIPIO DE RIO VERMELHO,"Cobertura em estrutura metálica/telha galvanizada e iluminação da quadra ""Mercês de Fortaleza"" instalada na comunidade rural de Rio Vermelho/MG - Mercês de Fortaleza."
77611,45767,16971376000183,MUNICIPIO DE ATALEIA,"REFORMA DA PRAÇA SETE DE SETEMBRO NO DISTRITO DE NOVO HORIZONTE, ÁREA DE 600 M2. VALOR TOTAL R$300.000,00. UN: M2; CUSTO UNITÁRIO 500 R$/M2
E
CALÇAMENTO EM BLOQUETE INTERTRAVADO NO DISTRITO DE TIPITI E SEDE -  Unidade M2, Quantidade 1306,66  - Valor Unitário 225 R$/M2"
77624,43282,45279627000161,MUNICIPIO DE PIRACAIA,"Recap de ruas do município de PIRACAIA: Rua  João Milanelo e  Rua Gabriel Mendes Silva (1500 m2) e av. Veneza (2135,10 m2)"
77615,41088,18404962000171,MUNICIPIO DE PESCADOR,"Execução de serviços de engenharia para a revitalização e implantação de cobertura da quadra poliesportiva localizada no Bairro Francisco Paulino, no município de Pescador/MG, incluindo o fornecimento de materiais, mão de obra, equipamentos e todas as demais despesas necessárias à perfeita execução dos serviços, conforme especificações técnicas, projetos, cronograma físico-financeiro e demais condições estabelecidas"
77607,38671,01613169000180,MUNICIPIO DE NOVA BELEM,"AQUISIÇÃO DE INSUMOS PARA REALIZAÇÃO DE DRENAGEM PLUVIAL E CALÇAMENTO DE PISO INTERTRAVADO SEXTAVADO EM  ÁREA RURAL, SENDO FEITO EM  TRECHOS  DA ESTRADA VICINAL QUE LIGA O MUNICIPIO DE NOVA BELEM AO DISTRITO DE SANTO ANTONIO."
77610,37242,19770288000101,MUNICIPIO DE ALVARENGA,"Contratação de serviços de locação de máquinas pesadas, manutenção preventiva e corretiva da frota municipal e aquisição de materiais de construção, destinados à recuperação, manutenção e revitalização de estradas vicinais em áreas rurais do Município de Alvarenga/MG, visando melhorar a mobilidade da população, ampliar a escoabilidade da produção agropecuária local e fortalecer as condições de trabalho de pequenos e médios produtores rurais."
77625,42894,11991547000112,FUNDO MUNICIPAL DE SAUDE,999 - Objeto Único Não Padronizado – Demais - Aquisição de Equipamentos para Estruturação da Rede de Serviços de Atenção Primária – Aquisição de um veículo – Ministério da Saúde
77619,40134,01113937000136,MUNICIPIO DE ANGELANDIA,"Orgão 01
Undade Orçamentária 02
Função 15
Sub função 451
Programa 0022
Projeto Atividade 3083
Elemento Despesa 44905100"
77636,47164,45290418000119,MUNICIPIO DE  JOANOPOLIS,Construção de pátio para frota municipal
77614,39280,17112061000143,MUNICIPIO DE MESQUITA,Adequação de Estradas Vicinais do Município de Mesquita/MG na Zona Rural para melhorias de patrulhamento e encascalhamento de trechos das estradas.
77637,43390,45755238000165,MUNICIPIO DE MORUNGABA,"Implantação de Ensino Esportivo, nas modalidades: Vôlei de Praia, Artes Marciais (Karatê e Judô), Beach Tênis, Tênis de Mesa e Futvôlei. O Projeto contempla a contratação de professores de Educação Física, estagiários, coordenadores geral e técnico, para ministrar as aulas e acompanhar o progresso dos participantes. O Projeto prevê ainda a aquisição de materiais esportivos e vestuário para possibilitar a pratica dos esportes e as aulas previstas. O Projeto esportivo pretendido constitui-se de aulas semanais nas modalidades mencionadas utilizando-se de serviços prestados pelos profissionais discriminados. O projeto beneficiará aproximadamente 200 crianças e adolescentes e será executado de novembro de 2025 à novembro de 2026.
"
77606,39777,01613233000122,MUNICIPIO DE IMBE DE MINAS,"AQUISIÇÃO DE HORAS DE MAQUINAS, SENDO  MOTONIVELADORA 545 HORAS , PÁ CARREGADEIRA 307 HORAS  , COM A FINALIDADE DE RECUPERAÇÃO DAS ESTRADAS VICINAIS EM BUSCA DO FOMENTO AO SETOR AGROPECUARIO BENEFICIANDO O PEQUENO , MEDIO E GRANDE PRODUTORES RURAIS NO MUNICIPIO DE  IMBÉ DE MINAS - MG"
77612,40654,18334276000171,MUNICIPIO DE BOM JESUS DO GALHO,"AQUISIÇÃO DE HORAS  DE MAQUINAS  SENDO  , MOTONIVELADORA 243 HORAS , PÁ CARREGADEIRA 293 HORAS  E ROLO COMPACTADOR 408 HORAS ,    COM A FINALIDADE DE RECUPERAÇÃO DAS ESTRADAS VICINAIS EM BUSCA DO FOMENTO AO SETOR AGROPECUARIO  BENEFICIANDO O PEQUENO , MEDIO E GRANDE PRODUTORES RURAIS   NO MUNICIPIO DE BOM JESUS DO GALHO- MG"
77633,41591,51885242000140,MUNICIPIO DE CAMPINAS,"Aquisição de mobiliário escolar para a Educação Infantil, para aparelhar as creches e pré-escolas construídas ou reformadas no âmbito municipal , conforme documento anexo na lista de finalidades."
77631,41598,51885242000140,MUNICIPIO DE CAMPINAS,"Aquisição de mobiliário de cozinha para aparelhar as creches e pré-escolas construídas ou reformadas no âmbito municipal, descritos no anexo de finalidades"
77618,44214,18398966000194,MUNICIPIO DE SERRA DOS AIMORES,Realização de feiras e eventos da agricultura familiar.
77609,45320,26218636000106,MUNICIPIO DE CATUJI,Melhorias das Estradas do Município  - 26.782.0013.3036 Contrução de Pontes - 4.4.90.51.00 485 Obras e Instalações
77627,46170,44831733000143,MUNICIPIO DE AGUAS DA PRATA,"Aquisição de Estrutura de Escritório

Publico Alvo:
1. Público Interno 
Os servidores da Secretaria Municipal de Agricultura, instituída recentemente pela Lei nº 2.525/2025, em anexo, atualmente não dispõem de qualquer infraestrutura física ou material para o desempenho de suas funções. Por se tratar de uma secretaria recém-criada, ainda não há mobiliário, equipamentos ou recursos que possibilitem a execução das atividades administrativas e o atendimento à população.
A aquisição dos equipamentos de escritório proporcionará a implantação da estrutura física inicial da Secretaria, garantindo condições adequadas de trabalho aos servidores, com reflexos diretos no aumento da eficiência administrativa, na organização dos processos internos e na qualidade dos serviços prestados.
Os gestores e técnicos da pasta também serão beneficiados, uma vez que passarão a contar com estrutura mínima para realizar o planejamento, acompanhamento e execução de políticas públicas voltadas à agricultura familiar, ao abastecimento, às feiras livres, à piscicultura, à comercialização de produtos e demais atividades ligadas ao setor.


2. Público Externo

Produtores rurais, agricultores familiares e piscicultores do município, que dependem da Secretaria para orientações técnicas, apoio em projetos e encaminhamentos a programas estaduais e federais. Comerciantes, feirantes e associações locais, que utilizam a Secretaria como ponto de apoio para organização de feiras, distribuição de alimentos e iniciativas relacionadas ao abastecimento e comercialização.

A população em geral de Águas da Prata, que será beneficiada pelo fomento do comércio local com melhoria na gestão e nos serviços prestados pela Secretaria de Agricultura, com atendimento mais ágil, organizado e eficiente, garantindo acesso facilitado a programas de abastecimento alimentar e incentivo à produção local.

"
77613,46000,18414573000127,MUNICIPIO DE ITAOBIM,"Ações integradas de apoio Socioassistencial, operacionais, educacional e Comunitário de caráter temporário e eventual da rede SUAS, com aquisição de materiais de consumo, Campanhas, distribuição de cestas básicas eventual e temporária e serviços do CRAS I, CRAS II, CREA, Unidade de Acolhimento, Conselho Tutelar, Cadastro único e bolsa familia ( Lista de Materiais, justificativa e Plano de trabalho em anexo)"
77626,46251,46248837000155,MUNICIPIO DE VARGEM GRANDE DO SUL,Aquisição de Equipamentos para Estruturação da Rede de Serviços de Atenção Primária a Saúde - Aquisição de 01 Van para o Departamento Municipal de Saúde
84315,37310,82777236000101,MUNICIPIO DE PONTE SERRADA,"PAVIMENTAÇÃO ASFÁLTICA EM TRECHO DE APROXIMADAMENTE 250,00 METROS DA RUA ABÍLIO SPRANDEL LOCALIZADA NO PERÍMETRO URBANO DE PONTE SERRADA/SC"
77617,39984,18307454000175,MUNICIPIO DE SABINOPOLIS,"AQUISIÇÃO DE BLOQUETES PARA PAVIMENTAÇÃO DE DIVERSAS RUAS DO MUNICIPIO, TAIS COMO: RUA MARIA JOSÉ DE CUPERTINO, RUA JOSÉ MAIA, RUA SEBASTIÃO ALVES MACIEL, BECO ALTO ROSARIO, BECO GEROLISA BARROSO E DISTRITO DE QUILOMBO."
77655,43654,17782616000164,MUNICIPIO DE MATO VERDE,"Realização de festa em comemoração ao 72º aniversário de emancipação político-administrativa do Município de Mato Verde/MG, por meio da contratação de serviços para a execução do evento, que ocorrerá nos dias 11, 12 e 13 de dezembro de 2025"
77653,40033,45767829000152,MUNICIPIO DE CACONDE,Aquisição de Retroescavadeira
77661,39539,18279075000119,MUNICIPIO DE SANTA FE DE MINAS,Contratação de shows artísticos de cantores de renome nacional e estrutura para a realização da tradicional Festa de Setembro de Santa Fé de Minas-MG.
77657,44032,25324187000100,MUNICIPIO DE TURMALINA,"Apoio à realização do FESTUR (Festival da Canção em Turmalina) através da contratação de estruturas: palco 14x12 M, sonorização, painéis de led, iluminação, grids 10x8 M, gerador 250 KVA, gerador 180 KVA, banheiros, gradil, estrutura box, filmagem-transmissão e telão de led."
77654,44319,01612502000136,MUNICIPIO DE CATUTI,"Realização da festa em comemoração ao 30º aniversário de emancipação político-administrativa do Município de Catuti/MG, no dia 21 de dezembro de 2025, mediante a contratação de serviços e demais despesas correlatas à infraestrutura necessária para a execução do evento"
77658,44012,01613075000100,MUNICIPIO DE SAO GERALDO DO BAIXIO,"""BAIXIO FEST / ANIVERSARIO DA CIDADE"" nos dias 19 e 20 de dezembro de 2025."
77652,39119,46634507000106,MUNICIPIO DE SALTO,"O recurso será destinado ao custeio do Contrato de Gestão do Hospital Municipal Nossa Senhora do Monte Serrat  (CNES - 3774554) .

Atualmente, todo o custeio do Hospital é realizado com recursos próprios do município. A unidade dispõe de 126 leitos habilitados, sendo 10 leitos de UTI adulto, além de Centro Cirúrgico e Centro Obstétrico.

O Hospital apresenta uma média mensal de:

17.000 atendimentos no Pronto-Socorro;

566 internações;

60 partos.


O valor gasto mensalmente para manutenção do Hospital é de aproximadamente R$ 4.597.171,93.

2. SERVIÇOS CONTRATADOS
Categoria	Recursos Próprios	Outras Fontes	Total (Etapa 1)	Recursos Próprios (Etapa 2)	Outras Fontes (Etapa 2)	Total (Etapa 2)
TOTAL GERAL - Serviços Contratados	R$ 1.501.035,44	R$ 327.446,74	R$ 1.828.482,18	R$ 1.757.738,22	R$ 396.241,80	R$ 2.149.480,02  

2.1 SERVIÇOS ASSISTENCIAIS (subgrupo dos serviços contratados)
Serviço	Etapa 1	Etapa 2
	Rec. Próprios	Outras Fontes
TOTAL - Serviços Assistenciais	R$ 352.700,00	R$ 93.100,00


Detalhamento por tipo de serviço:
Serviço Específico	Etapa 1 – Total	Etapa 2 – Total
Laboratório de Análises Clínicas	R$ 267.000,00	R$ 300.800,00
Diagnóstico por Imagem	R$ 84.500,00	R$ 267.000,00
Fonoaudiologia	R$ 4.300,00	R$ 5.500,00
Hemodiálise	R$ 18.000,00	R$ 23.000,00
Gastroenterologia	R$ 1.800,00	R$ 2.000,00
Fisioterapia	R$ 46.200,00	R$ 58.500,00
Medicina do Trabalho	R$ 4.000,00	R$ 6.260,60

Os serviços contratados representam uma parcela significativa do custeio mensal do Hospital Municipal Nossa Senhora do Monte Serrat.

A maior parte dos gastos está concentrada em serviços assistenciais terceirizados, como laboratório, diagnóstico por imagem e fisioterapia, o que demonstra uma dependência da estrutura contratada para manutenção da assistência.

O crescimento dos valores entre as etapas demonstra tendência de aumento da demanda e, consequentemente, dos custos operacionais do hospital.

Este cenário reforça a necessidade de aporte complementar via transferência especial, uma vez que os valores atuais são majoritariamente custeados com recursos próprios do município, que se encontram sobrecarregados."
