id_plano_acao,cnpj_beneficiario_plano_acao,nome_beneficiario_plano_acao,uf_beneficiario_plano_acao,codigo_emenda_parlamentar_formatado_plano_acao,id_plano_trabalho,situacao_plano_trabalho,prazo_execucao_meses_plano_trabalho,classificacao_orcamentaria_pt,id_executor,cnpj_executor,nome_executor,objeto_executor,id_meta,sequencial_meta,desc_meta,un_medida_meta,qt_uniade_meta,vl_custeio_emenda_especial_meta,vl_investimento_emenda_especial_meta,vl_custeio_recursos_proprios_meta,vl_investimento_recursos_proprios_meta,vl_custeio_rendimento_meta,vl_investimento_rendimento_meta,vl_custeio_doacao_meta,vl_investimento_doacao_meta,qt_meses_meta
77443,13937032000160,ESTADO DA BAHIA,BA,202536940007-JORGE SOLLA,36316,Enviado para Análise,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
PAOE SUFOTUR - 5893 Apoio a evento de Interesse Turístico pra divulgação do Destino Bahia",39430,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",85554,14,"Apoio ao evento ""Festejo Junino"" Contratação artistica Filomena Bagaceira no município de Santa Inês/BA, no dia 05/07/2025.Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,150000,0,0,0,0,0,0,0,48
77443,13937032000160,ESTADO DA BAHIA,BA,202536940007-JORGE SOLLA,36316,Enviado para Análise,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
PAOE SUFOTUR - 5893 Apoio a evento de Interesse Turístico pra divulgação do Destino Bahia",39430,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",85555,15,"Apoio ao evento ""Festejo Junino"" Contratação artística Jo Miranda no município de Santa Inês/BA, no dia 05/07/2025.Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,90000,0,0,0,0,0,0,0,48
77443,13937032000160,ESTADO DA BAHIA,BA,202536940007-JORGE SOLLA,36316,Enviado para Análise,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
PAOE SUFOTUR - 5893 Apoio a evento de Interesse Turístico pra divulgação do Destino Bahia",39430,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",85556,16,"Apoio ao evento ""Festejo Junino"" Contratação artística Cangaia de Jegue no município de Santa Inês/BA, no dia 06/07/2025.Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,90000,0,0,0,0,0,0,0,48
77443,13937032000160,ESTADO DA BAHIA,BA,202536940007-JORGE SOLLA,36316,Enviado para Análise,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
PAOE SUFOTUR - 5893 Apoio a evento de Interesse Turístico pra divulgação do Destino Bahia",39430,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",85557,17,"Apoio ao evento ""Festejo Junino"" Contratação artística Lukas Barreto no município de Santa Inês/BA, no dia 06/07/2025.Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,80000,0,0,0,0,0,0,0,48
77443,13937032000160,ESTADO DA BAHIA,BA,202536940007-JORGE SOLLA,36316,Enviado para Análise,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
PAOE SUFOTUR - 5893 Apoio a evento de Interesse Turístico pra divulgação do Destino Bahia",39430,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",85558,18,"Apoio ao evento ""Festejo Junino"" Contratação  Tayrone no município de Mutuipe/BA, no dia 13/06/2025.Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,300000,0,0,0,0,0,0,0,48
77443,13937032000160,ESTADO DA BAHIA,BA,202536940007-JORGE SOLLA,36316,Enviado para Análise,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
PAOE SUFOTUR - 5893 Apoio a evento de Interesse Turístico pra divulgação do Destino Bahia",39430,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",85559,19,"Apoio ao evento ""Festejo Junino"" Contratação Cangaia de Jegue  no município de Mutuipe/BA, no dia 13/06/2025.Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,90000,0,0,0,0,0,0,0,48
77443,13937032000160,ESTADO DA BAHIA,BA,202536940007-JORGE SOLLA,36316,Enviado para Análise,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
PAOE SUFOTUR - 5893 Apoio a evento de Interesse Turístico pra divulgação do Destino Bahia",46057,49948074000143,SUPERINTENDENCIA DE FOMENTO AO TURISMO DO ESTADO DA BAHIA - SUFOTUR,"Apoio a evento de Interesse turístico nacional, inclusive financeiramente para divulgação do Destino Bahia visando ampliar o fluxo turístico

",97211,1,BATALHA DE PAGODE BAIANO EM SALVADOR,UN,1,100000,0,0,0,0,0,0,0,48
77443,13937032000160,ESTADO DA BAHIA,BA,202536940007-JORGE SOLLA,36316,Enviado para Análise,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
PAOE SUFOTUR - 5893 Apoio a evento de Interesse Turístico pra divulgação do Destino Bahia",46057,49948074000143,SUPERINTENDENCIA DE FOMENTO AO TURISMO DO ESTADO DA BAHIA - SUFOTUR,"Apoio a evento de Interesse turístico nacional, inclusive financeiramente para divulgação do Destino Bahia visando ampliar o fluxo turístico

",97212,2,HOMENAGEM A NEGRA GINGA EM SALVADOR,UN,1,50000,0,0,0,0,0,0,0,48
77443,13937032000160,ESTADO DA BAHIA,BA,202536940007-JORGE SOLLA,36316,Enviado para Análise,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
PAOE SUFOTUR - 5893 Apoio a evento de Interesse Turístico pra divulgação do Destino Bahia",46057,49948074000143,SUPERINTENDENCIA DE FOMENTO AO TURISMO DO ESTADO DA BAHIA - SUFOTUR,"Apoio a evento de Interesse turístico nacional, inclusive financeiramente para divulgação do Destino Bahia visando ampliar o fluxo turístico

",97213,3,TRIBUTO A EDSON GOMES EM SALVADOR,UN,1,50000,0,0,0,0,0,0,0,48
77443,13937032000160,ESTADO DA BAHIA,BA,202536940007-JORGE SOLLA,36316,Enviado para Análise,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
PAOE SUFOTUR - 5893 Apoio a evento de Interesse Turístico pra divulgação do Destino Bahia",46057,49948074000143,SUPERINTENDENCIA DE FOMENTO AO TURISMO DO ESTADO DA BAHIA - SUFOTUR,"Apoio a evento de Interesse turístico nacional, inclusive financeiramente para divulgação do Destino Bahia visando ampliar o fluxo turístico

",97214,4,BATALHA DE PAGODE BAIANO EM SALVADOR,UN,1,100000,0,0,0,0,0,0,0,48
84725,12198693000158,ARAPIRACA,AL,202543370001-DANIEL BARBOSA,43045,APROVADO,36,"Órgão: 13
Unidade: 13
Função: 15
Sub função: 452
Programa: 1030
Ação orçamentária (atividade/projeto): 1030",46004,12198693000158,MUNICIPIO DE ARAPIRACA,Pavimentação e Drenagem de Diversas Ruas no Perímetro Urbano do Município de Arapiraca-AL,97068,1,Pavimentação e Drenagem de Diversas Ruas no perímetro urbano do município de Arapiraca-AL,KM,2,0,3960000,0,0,0,0,0,0,36
80538,01614283000124,MUNICIPIO DE CRISOLITA,MG,202514080015-PATRUS ANANIAS,39110,Enviado para Análise,36,NA,41868,01614283000124,MUNICIPIO DE CRISOLITA,AQUISIÇÃO DE EQUIPAMENTOS DE CLIMATIZAÇÃO E MOBILIA´RIO ESCOLARES,89429,1,AQUISIÇÃO DE AR CONDICIONADOS E MOBILIARIOS ESCOLARES,UN,1,0,217800,0,0,0,0,0,0,36
82325,92455393000146,NOVA ESPERANÇA DO SUL,RS,202528630002-GIOVANI CHERINI,39217,Enviado para Análise,15,NA,41975,92455393000146,MUNICIPIO DE NOVA ESPERANCA DO SUL,Aquisição de maquinário para patrulha agrícola mecanizada do Município de Nova Esperança do Sul,89592,1,AQUISIÇÃO DE PATRULHA AGRÍCOLA MECANIZADA,UN,1,0,198000,0,0,0,0,0,0,12
81999,18128223000102,MUNICIPIO DE TOCANTINS,MG,202524880007-RODRIGO DE CASTRO,39219,Enviado para Análise,36,2.6.3.27.812.005.1.0099.4.4.90.51 - CONSTRUÇÃO DE ESPAÇOS ESPORTIVOS - OBRAS E INSTALAÇÕES,41977,18128223000102,MUNICIPIO DE TOCANTINS,"Construção, Reforma Ou Ampliação De Infraestrutura Esportiva",89602,1,"Construção, Reforma Ou Ampliação De Infraestrutura Esportiva",UN,1,0,396000,0,0,0,0,0,0,36
78594,87613279000167,MAXIMILIANO DE ALMEIDA,RS,202537180004-MÁRCIO BIOLCHI,39231,Enviado para Análise,36,NA,41988,87613279000167,MUNICIPIO DE MAXIMILIANO DE ALMEIDA,Recuperação e manutenção de estradas vicinais,89615,1,Recuperação e manutenção de estradas vicinais,UN,1,198000,0,0,0,0,0,0,0,36
81673,17747965000145,MUNICIPIO DE PAIVA,MG,202514110003-REGINALDO LOPES,39328,Enviado para Análise,36,4.4.90.51,42096,17747965000145,MUNICIPIO DE PAIVA,Obras e Serviços de Engenharia - Construção de Creche,89813,1,Obras e Serviços de Engenharia - Construção de Creche,UN,1,0,396000,0,0,0,0,0,0,36
85422,95684478000194,MUNICIPIO DE CANDOI,PR,202545000010-WELTER,40989,Em Complementação,36,"Órgão: 11 – Secretaria de Agricultura e Pecuária

Unidade: 001 – Departamento de Gestão Administrativa

Projeto/Atividade: 04.122.0004.2054 – Manutenção do Departamento de Gestão Administrativa - SAP

Elemento de Despesa: 4.4.90.51.00.00 – Obras e Instalações

Fonte de Recurso: 08690 – Recursos Ordinários (Livre)

Categoria Econômica: Despesa de Capital

Grupo de Natureza da Despesa: 4 – Investimentos

Modalidade de Aplicação: 90 – Aplicações Diretas

Identificador de Uso: 00 – Uso livre

",43829,95684478000194,MUNICIPIO DE CANDOI,Estruturação de Agroindústrias Familiares de Pequeno Porte.,92778,1,Execução de obra civil de ampliação de agroindústria,M2,1284,0,198000,0,0,0,0,0,0,36
77184,12342663000173,MUNICIPIO DE MATRIZ DE CAMARAGIBE,AL,202544520005-RAFAEL BRITO,41580,Enviado para Análise,36,"05 - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
1401 - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
05.1401.08.122.0001.7001 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL
3390.32.00.00.00.0000 - 1669.00.000 - MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",44462,18240312000138,FUNDO MUNICIPAL DE ASSISTENCIAL SOCIAL,AQUISIÇÃO DE CESTA BÁSICA,93884,1,AQUISIÇÃO DE CESTA BASICA,UN,5751,549450,0,0,0,0,0,0,0,36
75913,12333761000144,MUNICIPIO DE MAR VERMELHO,AL,202522890002-RENAN CALHEIROS,41890,Enviado para Análise,36,"05.0770.16.482.0009.1052 - CONSTRUÇAO DE 100 CASAS HABITACIONAIS
4490.51.00 - OBRAS E INSTALAÇÕES",44774,12333761000144,MUNICIPIO DE MAR VERMELHO,CONSTRUÇÃO DE UNIDADES HABITACIONAIS NA ZONA RURAL DO MUNICÍPIO DE MAR VERMELHO/AL.,94455,1,CONSTRUÇÃO DE UNIDADES HABITACIONAIS NA ZONA RURAL DO MUNICÍPIO DE MAR VERMELHO/AL.,UN,4,0,396000,0,0,0,0,0,0,36
81337,12200283000102,MUNICIPIO DE MESSIAS,AL,202542850006-FERNANDO FARIAS,42556,Enviado para Análise,36,"Secretaria:  03   - SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO E FINANÇAS
Unidade:  0330   - SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO E FINANÇAS
Projeto/Atividade: 03.0330.15.451.0004.1011 - URBANIZAÇÃO, CONSTRUÇÃO E/OU REFORMA DE PRAÇAS
Elemento de Despesa: 3.4.4.9.0.51.00.00.00.0000 - -OBRAS E INSTALAÇÕES
Fonte: 1700.00.000 - Transferência Especial da União",45479,12200283000102,MUNICIPIO DE MESSIAS,Construção de Praça Pública no Município de Messias/AL,95926,1,Construção de Praça Pública no Município de Messias/AL,M2,400,0,396000,0,0,0,0,0,0,36
81501,76206606000140,MUNICIPIO DE FOZ DO IGUACU,PR,202540740006-VERMELHO,42170,Enviado para Análise,36,10.01.10.301.0550.2092.33.50.41.1.706,45067,76206606000140,MUNICIPIO DE FOZ DO IGUACU,Custeio para atender demandas da Secretaria Municipal de Saúde de Foz do Iguaçu,95020,1,Custeio para atender demandas da Secretaria Municipal de Saúde de Foz do Iguaçu,UN,1,198000,0,0,0,0,0,0,0,36
82788,04144176000178,MUNICIPIO DE RIO MARIA,PA,202536920005-JOAQUIM PASSARINHO,43968,Concluído,12,"2712200061018-CONSTRUÇÃO E MANUTENÇÃO DE CAMPOS, ESTADIOS GINASIOS E QUADRAS ESPORTIVAS",47036,04144176000178,MUNICIPIO DE RIO MARIA,"COBERTURA  DE ARQUIBANCADA
REFORMA DE ESTADIO",99317,1,COBERTURA DE ARQUIBANCADA,UN,1,0,200000,0,0,0,0,0,0,12
82788,04144176000178,MUNICIPIO DE RIO MARIA,PA,202536920005-JOAQUIM PASSARINHO,43968,Concluído,12,"2712200061018-CONSTRUÇÃO E MANUTENÇÃO DE CAMPOS, ESTADIOS GINASIOS E QUADRAS ESPORTIVAS",47036,04144176000178,MUNICIPIO DE RIO MARIA,"COBERTURA  DE ARQUIBANCADA
REFORMA DE ESTADIO",99318,2,REFORMA DE ESTADIO,UN,1,0,295000,0,0,0,0,0,0,12
81810,82827353000124,MUNICIPIO DE SALTO VELOSO,SC,202522100013-ESPERIDIÃO AMIN,37357,Concluído,36,"Órgão orçamentário: 02 CHEFIA DO EXECUTIVO
Orçamentária: 007 - SECRETARIA DE TRANSPORTES OBRAS E URBANISMO
Função 15 - Urbanismo e Infraestrutura Urbana
Programa 1501 - Urbanismo de Vias
Subfunção: 15.451 – Urbanismo / Infraestrutura Urbana
Ação: 1012 -PAVIMENTAÇÃO DE ESTRADAS RUAS E PASSEIOS
4.4.90.00.00.00.00.00 - APLICAÇÕES DIRETA",40089,82827353000124,MUNICIPIO DE SALTO VELOSO,PAVIMENTAÇÃO ASFÁLTICA DE RUAS URBANAS NO MUNICÍPIO DE SALTO VELOSO,86465,1,PAVIMENTAÇÃO ASFÁLTICA NA RUA DAS AMÉRICAS LOCALIZADO NO BAIRRO DO SALTO PERIMETRO URBANO  DO MUNICÍPIO DE SALTO VELOSO - SC.,M2,1904,0,219000,0,0,0,0,0,0,36
81810,82827353000124,MUNICIPIO DE SALTO VELOSO,SC,202522100013-ESPERIDIÃO AMIN,37357,Concluído,36,"Órgão orçamentário: 02 CHEFIA DO EXECUTIVO
Orçamentária: 007 - SECRETARIA DE TRANSPORTES OBRAS E URBANISMO
Função 15 - Urbanismo e Infraestrutura Urbana
Programa 1501 - Urbanismo de Vias
Subfunção: 15.451 – Urbanismo / Infraestrutura Urbana
Ação: 1012 -PAVIMENTAÇÃO DE ESTRADAS RUAS E PASSEIOS
4.4.90.00.00.00.00.00 - APLICAÇÕES DIRETA",40089,82827353000124,MUNICIPIO DE SALTO VELOSO,PAVIMENTAÇÃO ASFÁLTICA DE RUAS URBANAS NO MUNICÍPIO DE SALTO VELOSO,86466,2,PAVIMENTAÇÃO ASFÁLTICA NA RUA MENINO DEUS LOCALIZADO NO BAIRRO DO SALTO PERIMETRO URBANO  DO MUNICÍPIO DE SALTO VELOSO - SC.,M2,2180,0,177000,0,73000,0,0,0,0,36
82833,87896882000101,MUNICIPIO DE SAO FRANCISCO DE ASSIS,RS,202537180008-MÁRCIO BIOLCHI,43955,Concluído,12,"DESPESA 29535
 EQUIPAMENTOS E MATERIAL PERMANENTE  4.4.90.52.00",47020,87896882000101,MUNICIPIO DE SAO FRANCISCO DE ASSIS,Aquisição de Veículo para a Defesa Civil,99229,1,Aquisição de Veículo para a Defesa Civil,UN,1,0,198000,0,0,0,0,0,0,12
77516,13937032000160,ESTADO DA BAHIA,BA,202530510001-BACELAR,38010,Em Complementação,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
",40757,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",87543,1,"Apoio ao evento ""Cavalgada Tamboril”, realizado no município de Nossa Sra do Livramento/BA, .Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,100000,0,0,0,0,0,0,0,48
77516,13937032000160,ESTADO DA BAHIA,BA,202530510001-BACELAR,38010,Em Complementação,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
",40757,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",93260,2,"Apoio ao evento ""Evento Popular”, realizado no município de Salvador/BA, .Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,144000,0,0,0,0,0,0,0,48
77516,13937032000160,ESTADO DA BAHIA,BA,202530510001-BACELAR,38010,Em Complementação,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
",40757,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",93263,5,"Apoio ao evento regional ""3a. Capela da Bahia"" , Realizado no município de Salvador/BA, .Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,200000,0,0,0,0,0,0,0,48
77516,13937032000160,ESTADO DA BAHIA,BA,202530510001-BACELAR,38010,Em Complementação,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
",40757,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",93264,6,"Apoio ao evento ""Evento Popular e Regional”, Realizado no município de Salvador/BA, .Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,200000,0,0,0,0,0,0,0,48
77516,13937032000160,ESTADO DA BAHIA,BA,202530510001-BACELAR,38010,Em Complementação,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
",40757,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",93265,7,"Apoio ao evento ""Festa Regional Nossa Sra  do Livramento”, realizada no município de Rio Real/BA, .Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,250000,0,0,0,0,0,0,0,48
77516,13937032000160,ESTADO DA BAHIA,BA,202530510001-BACELAR,38010,Em Complementação,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
",40757,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",93266,8,"Apoio ao evento ""Evento Regional” realizado no município de Salvador/BA, .Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,100000,0,0,0,0,0,0,0,48
77516,13937032000160,ESTADO DA BAHIA,BA,202530510001-BACELAR,38010,Em Complementação,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
",40757,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",93267,9,"Apoio ao evento ""Evento Popular e Regional”, que será realizado no município de Salvador/BA, .Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,200000,0,0,0,0,0,0,0,48
77516,13937032000160,ESTADO DA BAHIA,BA,202530510001-BACELAR,38010,Em Complementação,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
",40757,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",93268,10,"Apoio ao evento ""Evento Popular e Regional”  realizado no município de Conde/BA, .Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,100000,0,0,0,0,0,0,0,48
77516,13937032000160,ESTADO DA BAHIA,BA,202530510001-BACELAR,38010,Em Complementação,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
",40757,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",93269,11,"Apoio ao evento ""Evento Regional”, que será realizado no município de Salvador/BA, .Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,120000,0,0,0,0,0,0,0,48
77516,13937032000160,ESTADO DA BAHIA,BA,202530510001-BACELAR,38010,Em Complementação,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
",40757,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",93270,12,"Apoio ao evento ""Evento Popular”, realizado no município de Salvador/BA, .Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,200000,0,0,0,0,0,0,0,48
77516,13937032000160,ESTADO DA BAHIA,BA,202530510001-BACELAR,38010,Em Complementação,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
",40757,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",93271,13,"Apoio ao evento ""Evento Regional”, Realizado no município de Salvador/BA, .Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,180000,0,0,0,0,0,0,0,48
77516,13937032000160,ESTADO DA BAHIA,BA,202530510001-BACELAR,38010,Em Complementação,48,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
",40757,08579242000193,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",93272,14,"Apoio ao evento ""Festa Popular Divino Espirito Santo”, Realizada no município de Salvador/BA, .Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,1,150000,0,0,0,0,0,0,0,48
