"id_empenho","id_minuta_empenho","numero_empenho","situacao_empenho","descricao_situacao_empenho","tipo_documento_empenho","descricao_tipo_documento_empenho","status_processamento_empenho","ug_responsavel_empenho","ug_emitente_empenho","descricao_ug_emitente_empenho","fonte_recurso_empenho","plano_interno_empenho","ptres_empenho","grupo_natureza_despesa_empenho","natureza_despesa_empenho","subitem_empenho","categoria_despesa_empenho","modalidade_despesa_empenho","cnpj_beneficiario_empenho","nome_beneficiario_empenho","uf_beneficiario_empenho","numero_ro_empenho","data_emissao_empenho","prioridade_desbloqueio_empenho","valor_empenho","id_plano_acao","codigo_ibge_municipio","codigo_ibge_uf"
"51977","2025NME000052883","2025NE000979","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252461","4","444041","45","INVESTIMENTO","40","46444063000138","MUNICIPIO DE SOCORRO","SP","2025RO001052","2025-09-02","10","990000","81683","3552106","35"
"47869","2025NME000048775","2025NE002546","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252899","4","443041","07","INVESTIMENTO","30","13937032000160","ESTADO DA BAHIA","BA","2025RO002619","2025-09-02","3","9900000","76333",,"29"
"47095","2025NME000048001",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252920","3","334041","17","CUSTEIO","40","05646807000110","MUNICIPIO DE VITORIA DO MEARIM","MA",,"2025-07-29","46","198000","78613","2112902","21"
"47098","2025NME000048004",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252920","3","334041","17","CUSTEIO","40","01613956000121","SÃO PEDRO DA ÁGUA BRANCA","MA",,"2025-07-29","45","198000","78623","2111532","21"
"55343","2025NME000056249","2025NE001721","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253119","4","444041","35","INVESTIMENTO","40","31844889000117","MUNICIPIO DE PATY DO ALFERES","RJ","2025RO001794","2025-09-02","5","1485000","85102","3303856","33"
"49636","2025NME000050542",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252920","4","444041","17","INVESTIMENTO","40","01613956000121","SÃO PEDRO DA ÁGUA BRANCA","MA",,"2025-07-29","36","495000","78624","2111532","21"
"52237","2025NME000053143","2025NE001296","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252505","4","444041","23","INVESTIMENTO","40","17935412000116","MUNICIPIO DE NATERCIA","MG","2025RO001369","2025-09-02","61","693000","81944","3144409","31"
"49692","2025NME000050598",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252985","4","444041","07","INVESTIMENTO","40","13697206000164","MUNICIPIO DE JANDAIRA","BA",,"2025-07-29","2","3960000","78719","2917904","29"
"47144","2025NME000048050",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252653","3","334041","39","CUSTEIO","40","87990800000185","MUNICIPIO DE CACHOEIRINHA","RS",,"2025-07-29","143","198000","78729","4303103","43"
"47172","2025NME000048078",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252627","3","334041","45","CUSTEIO","40","59754648000104","MUNICIPIO DE ILHA SOLTEIRA","SP",,"2025-07-29","64","198000","78794","3520442","35"
"53651","2025NME000054557",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252763","4","444041","15","INVESTIMENTO","40","01318898000103","ARAÇU","GO",,"2025-07-29","107","198000","83388","5201603","52"
"47200","2025NME000048106",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252803","3","334041","19","CUSTEIO","40","03533064000146","MUNICIPIO DE CUIABA","MT",,"2025-07-29","22","990000","78869","5103403","51"
"47881","2025NME000048787","2025NE005559","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252520","4","444041","09","INVESTIMENTO","40","07977044000115","MUNICIPIO DE MISSAO VELHA","CE","2025RO005641","2025-10-17","28","693000","76343","2308401","23"
"52998","2025NME000053904",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252645","4","444041","09","INVESTIMENTO","40","07620396000119","BARRO","CE",,"2025-07-29","13","990000","82710","2302008","23"
"47208","2025NME000048114",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252810","3","334041","17","CUSTEIO","40","06096655000191","MUNICIPIO DE AFONSO CUNHA","MA",,"2025-07-29","33","990000","78888","2100105","21"
"47885","2025NME000048791","2025NE004442","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252520","4","444041","09","INVESTIMENTO","40","07539273000158","VÁRZEA ALEGRE","CE","2025RO004518","2025-09-26","18","990000","76347","2314003","23"
"49789","2025NME000050695",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252810","4","444041","17","INVESTIMENTO","40","05646807000110","MUNICIPIO DE VITORIA DO MEARIM","MA",,"2025-07-29","1453848","990000","78889","2112902","21"
"53649","2025NME000054555","2025NE005803","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252763","4","444041","15","INVESTIMENTO","40","01067842000123","MAIRIPOTABA","GO","2025RO005885","2025-10-17","114","247500","83386","5212600","52"
"55288","2025NME000056194",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253098","4","444041","33","INVESTIMENTO","40","01612558000190","BELA VISTA DO PIAUÍ","PI",,"2025-07-29","32","396000","85047","2201556","22"
"47257","2025NME000048163",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252666","3","334041","23","CUSTEIO","40","18307512000160","MUNICIPIO DE VIRGINOPOLIS","MG",,"2025-07-29","6","198000","79048","3171808","31"
"55090","2025NME000055996",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253041","4","443041","41","INVESTIMENTO","30","00394585000171","ESTADO DE RONDONIA","RO",,"2025-07-29","68","495000","84846",,"11"
"47891","2025NME000048797","2025NE005109","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252728","4","444041","05","INVESTIMENTO","40","04274064000131","MUNICIPIO DE MANACAPURU","AM","2025RO005191","2025-10-17","25","693000","76355","1302504","13"
"47339","2025NME000048245",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252973","3","334041","35","CUSTEIO","40","28606630000123","MUNICIPIO DE NOVA FRIBURGO","RJ",,"2025-07-29","70","396000","79338","3303401","33"
"52744","2025NME000053650",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252609","4","443041","45","INVESTIMENTO","30","46379400000150","ESTADO DE SAO PAULO","SP",,"2025-07-29","17","792000","82455",,"35"
"51208","2025NME000052114",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252618","4","443041","45","INVESTIMENTO","30","46379400000150","ESTADO DE SAO PAULO","SP",,"2025-07-29","40","881100","80808",,"35"
"54690","2025NME000055596","2025NE000611","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252945","4","444041","37","INVESTIMENTO","40","08087561000181","MUNICIPIO DE PARELHAS","RN","2025RO000684","2025-09-02","112","891000","84440","2408904","24"
"51209","2025NME000052115",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252618","4","443041","45","INVESTIMENTO","30","46379400000150","ESTADO DE SAO PAULO","SP",,"2025-07-29","40","990000","80809",,"35"
"49354","2025NME000050260",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252729","4","443041","45","INVESTIMENTO","30","46379400000150","ESTADO DE SAO PAULO","SP",,"2025-07-29","15","3366000","78138",,"35"
"45786","2025NME000046692",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253257","3","334041","33","CUSTEIO","40","01612558000190","BELA VISTA DO PIAUÍ","PI",,"2025-07-29","9","247500","75510","2201556","22"
"47988","2025NME000048894","2025NE005117","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253004","4","444041","07","INVESTIMENTO","40","14196042000154","TEOLÂNDIA","BA","2025RO005199","2025-10-17","5","990000","80619","2931608","29"
"51279","2025NME000052185",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252893","4","443041","45","INVESTIMENTO","30","46379400000150","ESTADO DE SAO PAULO","SP",,"2025-07-29","24","445500","80899",,"35"
"51282","2025NME000052188",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252893","4","443041","45","INVESTIMENTO","30","46379400000150","ESTADO DE SAO PAULO","SP",,"2025-07-29","24","1273140","80902",,"35"
"47358","2025NME000048264",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252782","3","334041","35","CUSTEIO","40","28549483000105","MUNICIPIO DE CABO FRIO","RJ",,"2025-07-29","7","1386000","79383","3300704","33"
"52805","2025NME000053711","2025NE000331","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252614","4","444041","15","INVESTIMENTO","40","02382067000163","MUNICIPIO DE CRIXAS","GO","2025RO000404","2025-09-02","14","891000","82514","5206404","52"
"49347","2025NME000050253",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252460","4","444041","35","INVESTIMENTO","40","39485438000142","BELFORD ROXO","RJ",,"2025-07-29","2","2079000","78108","3300456","33"
"50324","2025NME000051230",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252869","4","444041","05","INVESTIMENTO","40","04530390000162","MUNICIPIO DE TAPAUA","AM",,"2025-07-29","45","1980000","79675","1304104","13"
"51284","2025NME000052190",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252893","4","443041","45","INVESTIMENTO","30","46379400000150","ESTADO DE SAO PAULO","SP",,"2025-07-29","24","326700","80904",,"35"
"47641","2025NME000048547",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252929","3","333041","45","CUSTEIO","30","46379400000150","ESTADO DE SAO PAULO","SP",,"2025-07-29","8","990841.5","80516",,"35"
"50977","2025NME000051883",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252929","4","443041","45","INVESTIMENTO","30","46379400000150","ESTADO DE SAO PAULO","SP",,"2025-07-29","4","1395058.5","80517",,"35"
"50978","2025NME000051884",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252929","4","443041","45","INVESTIMENTO","30","46379400000150","ESTADO DE SAO PAULO","SP",,"2025-07-29","4","2970000","80518",,"35"
"48642","2025NME000049548",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252793","4","444041","07","INVESTIMENTO","40","13894894000152","BOA NOVA","BA",,"2025-07-29","15","693000","76755","2903706","29"
"50325","2025NME000051231",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252869","4","444041","05","INVESTIMENTO","40","04530390000162","MUNICIPIO DE TAPAUA","AM",,"2025-07-29","45","247500","79676","1304104","13"
"45721","2025NME000046627",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252728","3","334041","05","CUSTEIO","40","15811318000120","BOCA DO ACRE","AM",,"2025-07-29","35","297000","76379","1300706","13"
"50980","2025NME000051886",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252929","4","443041","45","INVESTIMENTO","30","46379400000150","ESTADO DE SAO PAULO","SP",,"2025-07-29","4","1833682.95","80520",,"35"
"47220","2025NME000048126",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252569","3","334041","39","CUSTEIO","40","94707486000146","MUNICIPIO DE LINDOLFO COLLOR","RS",,"2025-07-29","121","198000","78933","4311627","43"
"48490","2025NME000049396","2025NE000068","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253234","4","444041","47","INVESTIMENTO","40","13120225000123","MUNICIPIO DE CANINDE DE SAO FRANCISCO","SE","2025RO000141","2025-09-02","43","594000","76240","2801207","28"
"47542","2025NME000048448",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252827","3","333041","01","CUSTEIO","30","63606479000124","ESTADO DO ACRE","AC",,"2025-07-29","23","1485000","80022",,"12"
"47924","2025NME000048830","2025NE002889","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252966","4","444041","48","INVESTIMENTO","40","02133098000180","MUNICIPIO DE COUTO DE MAGALHAES","TO","2025RO002964","2025-09-10","39","495000","76391","1706001","17"
"50582","2025NME000051488",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252827","4","443041","01","INVESTIMENTO","30","63606479000124","ESTADO DO ACRE","AC",,"2025-07-29","24","1485000","80023",,"12"
"50340","2025NME000051246",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252869","4","444041","05","INVESTIMENTO","40","15811318000120","BOCA DO ACRE","AM",,"2025-07-29","29","396000","79693","1300706","13"
"52549","2025NME000053455",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252564","4","444041","39","INVESTIMENTO","40","92454818000100","BOQUEIRÃO DO LEÃO","RS",,"2025-07-29","10","396000","82258","4302451","43"
"51996","2025NME000052902","2025NE003961","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252466","4","444041","45","INVESTIMENTO","40","46319000000150","MUNICIPIO DE GUARULHOS","SP","2025RO004036","2025-09-10","22","1027612.08","81702","3518800","35"
"47928","2025NME000048834",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252966","4","444041","48","INVESTIMENTO","40","37420718000147","MUNICIPIO DE BRASILANDIA DO TOCANTINS","TO",,"2025-07-29","12","396000","76396","1703602","17"
"48485","2025NME000049391","2025NE000069","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253234","4","444041","47","INVESTIMENTO","40","13114004000142","MUNICIPIO DE POCO REDONDO","SE","2025RO000142","2025-09-02","35","594000","76231","2805406","28"
"47929","2025NME000048835","2025NE002493","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252966","4","444041","48","INVESTIMENTO","40","37420718000147","MUNICIPIO DE BRASILANDIA DO TOCANTINS","TO","2025RO002566","2025-09-02","12","594000","76397","1703602","17"
"47893","2025NME000048799",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252728","4","443041","05","INVESTIMENTO","30","04312369000190","ESTADO DO AMAZONAS","AM",,"2025-07-29","15","990000","76359",,"13"
"47931","2025NME000048837","2025NE000443","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253289","4","444041","41","INVESTIMENTO","40","22855167000177","MUNICIPIO DE SAO MIGUEL DO GUAPORE","RO","2025RO000516","2025-09-02","60","990000","75399","1100320","11"
"47933","2025NME000048839","2025NE000896","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253289","4","444041","41","INVESTIMENTO","40","15884109000106","MUNICIPIO DE NOVA BRASILANDIA D:OESTE","RO","2025RO000969","2025-09-02","63","990000","75401","1100148","11"
"50368","2025NME000051274",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252511","4","444041","45","INVESTIMENTO","40","45780095000141","MUNICIPIO DE CAMPO LIMPO PAULISTA","SP",,"2025-07-29","65","495000","79736","3509601","35"
"47935","2025NME000048841","2025NE001399","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253289","4","444041","41","INVESTIMENTO","40","01254422000156","MUNICIPIO DE SAO FRANCISCO DO GUAPORE","RO","2025RO001472","2025-09-02","48","2970000","75404","1101492","11"
"46733","2025NME000047639",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252424","3","334041","33","CUSTEIO","40","01612566000137","BOQUEIRÃO DO PIAUÍ","PI",,"2025-07-29","48","198000","77845","2201945","22"
"48295","2025NME000049201","2025NE005150","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252846","4","444041","37","INVESTIMENTO","40","08096596000187","MUNICIPIO DE TIMBAUBA DOS BATISTAS","RN","2025RO005232","2025-10-17","69","477972","75956","2414308","24"
"47894","2025NME000048800",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252728","4","443041","05","INVESTIMENTO","30","04312369000190","ESTADO DO AMAZONAS","AM",,"2025-07-29","15","990000","76360",,"13"
"47487","2025NME000048393",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252819","3","333041","29","CUSTEIO","30","76416940000128","ESTADO DO PARANA","PR",,"2025-07-29","112","425700","79805",,"41"
"47946","2025NME000048852","2025NE001400","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253289","4","444041","41","INVESTIMENTO","40","84722917000190","MUNICIPIO DE VALE DO ANARI","RO","2025RO001473","2025-09-02","50","1980000","75414","1101757","11"
