"id_historico_op_ob","data_hora_historico_op","historico_situacao_op","descricao_historico_situacao_op","id_op_ob"
146473,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39426
149173,"2025-09-09T10:04:51.44271",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39426
152452,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39426
154650,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42105
156289,"2025-09-11T17:31:18.243652",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42105
158021,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42105
159241,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42105
154671,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42126
156310,"2025-09-11T17:32:28.454349",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42126
158085,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42126
160358,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42126
154948,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42403
156587,"2025-09-11T17:47:25.71921",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42403
158317,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42403
160165,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42403
155507,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42962
157146,"2025-09-11T18:48:23.786105",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42962
158785,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42962
160231,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42962
161972,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43648
162626,"2025-09-29T19:08:07.029739",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43648
148109,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41062
150809,"2025-09-09T11:36:37.184914",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41062
152216,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41062
147111,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40064
149811,"2025-09-09T10:41:24.953048",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40064
153348,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40064
146915,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39868
149615,"2025-09-09T10:30:38.356373",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39868
152942,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39868
146570,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39523
149270,"2025-09-09T10:10:02.532998",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39523
152549,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39523
147218,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40171
149918,"2025-09-09T10:47:11.885939",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40171
153365,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40171
147542,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40495
150242,"2025-09-09T11:05:01.831644",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40495
153733,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40495
147663,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40616
150363,"2025-09-09T11:11:49.725703",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40616
153816,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40616
146171,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39124
148871,"2025-09-09T09:48:45.023879",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39124
151576,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39124
154231,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",41686
155870,"2025-09-11T17:06:23.508905",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41686
157532,"2025-09-11T19:00:00.746328",4,"OP Assinada mas sem OB gerada",41686
159626,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",41686
161919,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43595
162573,"2025-09-29T19:04:36.743873",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43595
162163,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43839
162817,"2025-09-29T19:20:43.037102",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43839
146707,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39660
149407,"2025-09-09T10:18:01.30237",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39660
152862,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39660
146131,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39084
148831,"2025-09-09T09:46:37.721752",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39084
151547,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39084
147540,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40493
150240,"2025-09-09T11:04:55.502561",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40493
153282,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40493
146263,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39216
148963,"2025-09-09T09:53:34.658218",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39216
151510,"2025-09-09T14:29:58.763536",4,"OP Assinada mas sem OB gerada",39216
152034,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39216
154226,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",41681
155865,"2025-09-11T17:06:06.084582",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41681
157530,"2025-09-11T19:00:00.746328",4,"OP Assinada mas sem OB gerada",41681
159625,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",41681
147797,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40750
150497,"2025-09-09T11:19:17.078905",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40750
153951,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40750
146664,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39617
149364,"2025-09-09T10:14:58.691859",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39617
152718,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39617
146397,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39350
149097,"2025-09-09T10:00:29.657399",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39350
152534,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39350
146973,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39926
149673,"2025-09-09T10:33:49.244371",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39926
153038,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39926
146762,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39715
149462,"2025-09-09T10:22:22.702831",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39715
152818,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39715
147278,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40231
149978,"2025-09-09T10:50:27.896721",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40231
153495,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40231
146889,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39842
149589,"2025-09-09T10:29:11.416272",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39842
153119,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39842
146917,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39870
149617,"2025-09-09T10:30:45.034384",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39870
153016,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39870
155497,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42952
157136,"2025-09-11T18:47:56.102701",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42952
157976,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42952
159315,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42952
147172,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40125
149872,"2025-09-09T10:44:42.354328",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40125
153236,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40125
145939,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",38892
148639,"2025-09-09T09:36:21.894671",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",38892
152208,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",38892
145975,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",38928
148675,"2025-09-09T09:38:16.808819",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",38928
151377,"2025-09-09T14:29:58.763536",5,"OB Enviada à instituição bancária para pagamento",38928
146452,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39405
149152,"2025-09-09T10:03:32.355149",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39405
152447,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39405
155061,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42516
156700,"2025-09-11T17:53:18.95045",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42516
158487,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42516
159864,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42516
147161,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40114
149861,"2025-09-09T10:44:08.231202",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40114
153172,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40114
154314,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",41769
155953,"2025-09-11T17:11:03.466387",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41769
157610,"2025-09-11T19:00:00.746328",4,"OP Assinada mas sem OB gerada",41769
160106,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",41769
154452,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",41907
156091,"2025-09-11T17:19:48.862522",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41907
157733,"2025-09-11T19:00:00.746328",4,"OP Assinada mas sem OB gerada",41907
160243,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",41907
155025,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42480
156664,"2025-09-11T17:51:29.578341",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42480
158385,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42480
159773,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42480
147338,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40291
150038,"2025-09-09T10:53:46.847237",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40291
153435,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40291
147596,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40549
150296,"2025-09-09T11:08:01.167953",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40549
153739,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40549
148534,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41487
151234,"2025-09-09T11:59:49.011515",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41487
151928,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41487
148249,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41202
150949,"2025-09-09T11:44:34.657271",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41202
151542,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41202
146054,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39007
148754,"2025-09-09T09:42:25.597481",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39007
151461,"2025-09-09T14:29:58.763536",5,"OB Enviada à instituição bancária para pagamento",39007
147462,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40415
150162,"2025-09-09T11:00:29.55746",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40415
153607,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40415
146833,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39786
149533,"2025-09-09T10:26:13.646812",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39786
153075,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39786
146258,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39211
148958,"2025-09-09T09:53:18.56708",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39211
152422,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39211
154694,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42149
156333,"2025-09-11T17:33:42.52657",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42149
157879,"2025-09-11T19:00:00.746328",4,"OP Assinada mas sem OB gerada",42149
160290,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42149
154526,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",41981
156165,"2025-09-11T17:24:01.361904",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41981
157799,"2025-09-11T19:00:00.746328",4,"OP Assinada mas sem OB gerada",41981
160546,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",41981
155002,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42457
156641,"2025-09-11T17:50:14.909599",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42457
158371,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42457
159753,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42457
147313,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40266
150013,"2025-09-09T10:52:26.023335",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40266
153196,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40266
146673,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39626
149373,"2025-09-09T10:15:26.704333",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39626
152776,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39626
147395,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40348
150095,"2025-09-09T10:56:51.871942",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40348
153439,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40348
146597,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39550
149297,"2025-09-09T10:11:30.060924",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39550
152557,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39550
146413,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39366
149113,"2025-09-09T10:01:22.742122",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39366
152648,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39366
148398,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41351
151098,"2025-09-09T11:52:35.887327",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41351
151762,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41351
147357,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40310
150057,"2025-09-09T10:54:47.991142",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40310
153198,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40310
147955,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40908
150655,"2025-09-09T11:28:05.978022",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40908
152105,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40908
146748,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39701
149448,"2025-09-09T10:21:17.626018",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39701
152906,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39701
147458,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40411
150158,"2025-09-09T11:00:16.281504",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40411
153511,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40411
146260,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39213
148960,"2025-09-09T09:53:24.504151",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39213
152411,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39213
147783,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40736
150483,"2025-09-09T11:18:29.880166",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40736
153975,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40736
155724,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43179
157363,"2025-09-11T18:58:15.111974",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43179
158954,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43179
159688,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43179
161655,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43331
162309,"2025-09-29T18:47:03.709396",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43331
147166,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40119
149866,"2025-09-09T10:44:23.766811",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40119
153178,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40119
147145,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40098
149845,"2025-09-09T10:43:15.610521",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40098
153300,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40098
148508,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41461
151208,"2025-09-09T11:58:27.067708",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41461
151895,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41461
148565,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41518
151265,"2025-09-09T12:01:29.055246",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41518
151891,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41518
154979,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42434
156618,"2025-09-11T17:49:02.153483",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42434
158357,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42434
160181,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42434
147551,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40504
150251,"2025-09-09T11:05:29.980911",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40504
153501,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40504
146503,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39456
149203,"2025-09-09T10:06:25.950045",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39456
152689,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39456
155183,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42638
156822,"2025-09-11T17:59:52.058884",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42638
158559,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42638
159920,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42638
146755,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39708
149455,"2025-09-09T10:21:47.456663",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39708
152809,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39708
147810,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40763
150510,"2025-09-09T11:20:00.642031",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40763
153875,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40763
146576,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39529
149276,"2025-09-09T10:10:22.023421",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39529
152552,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39529
161831,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43507
162485,"2025-09-29T18:58:48.73938",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43507
146661,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39614
149361,"2025-09-09T10:14:50.34594",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39614
152748,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39614
146745,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39698
149445,"2025-09-09T10:21:03.672195",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39698
152871,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39698
147787,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40740
150487,"2025-09-09T11:18:42.59353",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40740
153987,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40740
148566,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41519
151266,"2025-09-09T12:01:32.655699",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41519
152130,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41519
148351,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41304
151051,"2025-09-09T11:50:08.500188",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41304
151750,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41304
154713,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42168
156352,"2025-09-11T17:34:42.988577",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42168
158030,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42168
160298,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42168
154803,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42258
156442,"2025-09-11T17:39:28.110026",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42258
158259,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42258
160509,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42258
155506,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42961
157145,"2025-09-11T18:48:21.33651",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42961
158784,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42961
159353,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42961
148092,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41045
150792,"2025-09-09T11:35:40.498015",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41045
154119,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41045
146592,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39545
149292,"2025-09-09T10:11:15.26577",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39545
152606,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39545
147418,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40371
150118,"2025-09-09T10:58:07.504192",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40371
153445,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40371
146188,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39141
148888,"2025-09-09T09:49:35.627372",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39141
151482,"2025-09-09T14:29:58.763536",5,"OB Enviada à instituição bancária para pagamento",39141
154333,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",41788
155972,"2025-09-11T17:12:10.114356",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41788
157666,"2025-09-11T19:00:00.746328",4,"OP Assinada mas sem OB gerada",41788
160480,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",41788
154714,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42169
156353,"2025-09-11T17:34:45.735577",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42169
158031,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42169
160036,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42169
155105,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42560
156744,"2025-09-11T17:55:42.025998",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42560
